,Gene Name,#PE = 1,#PE = 2,#PE = 3,#PE = 4,#PE = 5
11017,C3H2ORF81 ,1,0,0,0,0
11018,FAM200A ,0,0,0,1,0
11019,LOC100515852 ,0,0,0,2,0
11020,MYH13 ,0,0,1,0,0
11021,YWHAQ ,3,0,0,0,0
11022,ARSA ,3,0,0,0,0
11023,FRMD6 ,0,0,0,2,0
11024,MAEL ,0,1,3,0,0
11025,INTS11 ,6,0,0,1,0
11026,S1PR1 ,1,0,0,0,0
11027,GIGYF1 ,0,0,0,3,0
11028,SPP2 ,0,1,1,0,0
11029,NGFR ,0,0,0,2,0
11030,DHX34 ,0,0,0,2,0
11031,HAP1 ,0,0,0,1,0
11032,NOVA1 ,4,0,0,0,0
11033,CBWD1 ,0,0,4,1,0
11034,BNC2 ,0,0,0,5,0
11035,SLC16A1 ,3,0,2,0,0
11036,CCDC122 ,0,0,0,4,0
11037,NIPBL ,0,0,4,0,0
11038,FAM133A ,0,0,1,0,0
11039,FBXO46 ,0,0,0,1,0
11040,CCNB2 ,0,1,2,0,0
11041,ESAM ,2,0,0,0,0
11042,PDK1 ,4,0,0,0,0
11043,NEFL ,3,0,0,0,0
11044,SERGEF ,0,0,0,2,0
11045,GPR52 ,0,0,1,0,0
11046,ZNF652 ,0,0,0,1,0
11047,RAB33B ,2,0,0,0,0
11048,RGS7BP ,1,0,0,0,0
11049,ABLIM2 ,0,0,0,3,0
11050,RPA3 ,1,0,0,0,0
11051,LOC100522147 ,0,0,0,1,0
11052,PI15 ,0,0,0,1,0
11053,NEGR1 ,2,0,0,0,0
11054,RHBDL3 ,0,0,0,2,0
11055,CCDC141 ,0,0,0,2,0
11056,ZYG11A ,0,0,0,1,0
11057,ADAM10 ,5,1,0,0,0
11058,ARMC2 ,0,0,0,6,0
11059,TEK ,0,0,0,4,0
11060,CCDC47 ,3,0,0,0,0
11061,SYCP1 ,0,0,0,2,0
11062,MAPK6 ,0,0,1,0,0
11063,SOGA1 ,0,0,6,0,0
11064,ARL5A ,0,0,2,0,0
11065,SCNM1 ,0,0,0,1,0
11066,SLA-DRA1 ,1,0,0,0,0
11067,LPAR2 ,0,0,1,0,0
11068,C5H12ORF56 ,0,0,0,2,0
11069,ZBTB18 ,0,0,0,2,0
11070,PRKAG1 ,1,0,2,0,0
11071,SYPL1 ,3,0,0,0,0
11072,NF1 ,1,0,0,0,0
11073,NALCN ,0,0,0,4,0
11074,SH2D3C ,0,0,0,3,0
11075,GADL1 ,0,0,4,0,0
11076,SULT1C4 ,0,0,6,0,0
11077,OPA1 ,7,0,0,0,0
11078,POFUT1 ,4,0,0,0,0
11079,SLC35E1 ,0,0,0,3,0
11080,FERMT3 ,2,0,0,0,0
11081,LOC100515119 ,0,0,0,2,0
11082,HCRT ,0,1,0,0,0
11083,PITX3 ,0,0,1,0,0
11084,S1PR4 ,0,0,0,1,0
11085,AAMP ,1,0,0,0,0
11086,TGIF1 ,0,0,0,1,0
11087,FAM98B ,2,0,0,0,0
11088,VANGL1 ,0,0,1,0,0
11089,MCF2L ,0,0,0,2,0
11090,NR1D2 ,0,0,2,0,0
11091,LOC100157547 ,0,0,1,0,0
11092,GIMD1 ,0,0,1,0,0
11093,RSU1 ,2,0,0,0,0
11094,LOC100626328 ,0,0,1,0,0
11095,LHFPL5 ,0,0,0,1,0
11096,OR3A2 ,0,0,1,0,0
11097,BHMG1 ,0,0,0,1,0
11098,MOGS ,2,0,0,0,0
11099,CSN1S1 ,0,1,3,0,0
11100,NUDT13 ,0,0,0,5,0
11101,LACTBL1 ,2,0,0,0,0
11102,IFN-DELTA-6 ,0,0,1,0,0
11103,ZNF142 ,0,0,0,2,0
11104,IQCG ,0,0,1,1,0
11105,DTX1 ,0,0,1,0,0
11106,SLC52A3 ,0,0,2,0,0
11107,UBQLN3 ,0,0,0,1,0
11108,LHR ,0,1,0,0,0
11109,CHFR ,0,0,4,1,0
11110,SRGAP2 ,5,0,0,0,0
11111,ACTL9 ,0,0,1,0,0
11112,TGDS ,0,0,0,2,0
11113,LOC100157955 ,0,0,1,0,0
11114,ZBTB37 ,0,0,0,2,0
11115,LOC110258506 ,0,0,0,2,0
11116,MDP1 ,1,0,0,0,0
11117,PLAUR ,0,0,0,3,0
11118,TUBA1B ,1,0,0,0,0
11119,BRINP1 ,0,0,1,0,0
11120,LOC100512795 ,5,0,1,0,0
11121,MICAL2 ,0,0,0,2,0
11122,MSANTD3-TMEFF1 ,0,0,2,2,0
11123,CRISPLD2 ,0,0,0,4,0
11124,LOC100516480 ,2,0,0,0,0
11125,SCAMP3 ,2,0,0,0,0
11126,LIPN ,0,0,1,0,0
11127,TDRD6 ,1,0,0,0,0
11128,LOC100156904 ,0,0,1,0,0
11129,TMEM71 ,0,0,0,4,0
11130,TMC6 ,0,0,2,0,0
11131,FAM234A ,1,0,0,0,0
11132,NR1D1 ,0,0,1,0,0
11133,MDM2 ,0,0,8,2,0
11134,MLC1 ,0,0,0,1,0
11135,DSC1 ,0,0,0,2,0
11136,LOC100513516 ,0,0,1,0,0
11137,LOC100738443 ,0,0,0,1,0
11138,AFAP1L1 ,0,0,0,3,0
11139,MSX1 ,0,0,0,1,0
11140,ZMYND12 ,0,0,0,1,0
11141,TTR ,1,0,3,0,0
11142,BCL7C ,0,0,2,0,0
11143,MFSD13A ,0,0,0,3,0
11144,TMEM198 ,0,0,1,0,0
11145,LSM6 ,0,0,0,1,0
11146,ULBP1 ,0,0,0,1,0
11147,LOC100524159 ,0,0,0,1,0
11148,MAGI3 ,6,0,0,0,0
11149,POLM ,0,0,3,0,0
11150,MPP3 ,0,0,1,0,0
11151,C1H15ORF61 ,0,0,0,1,0
11152,RHBDD1 ,0,0,0,2,0
11153,MTCL1 ,0,0,1,0,0
11154,CNTNAP4 ,0,0,3,0,0
11155,GAPVD1 ,8,0,0,0,0
11156,MSTO1 ,0,0,2,0,0
11157,TLR7 ,0,1,0,0,0
11158,LOC100155138 ,3,0,0,0,0
11159,SEZ6L2 ,3,0,0,0,0
11160,LRATD1 ,0,0,0,2,0
11161,NUP160 ,1,0,0,0,0
11162,DELE1 ,0,0,0,2,0
11163,TEX10 ,4,0,0,0,0
11164,MAPK1 ,4,0,0,0,0
11165,DDX51 ,0,0,2,0,0
11166,PIK3R2 ,0,0,2,0,0
11167,RTL4 ,0,0,0,1,0
11168,DYRK1A ,0,0,7,0,0
11169,LOC110259943 ,0,0,0,1,0
11170,BRF1 ,0,0,2,1,0
11171,RNF146 ,0,0,0,3,0
11172,TRERF1 ,0,0,0,3,0
11173,MALSU1 ,0,0,1,0,0
11174,TAOK3 ,0,0,0,1,0
11175,TCERG1 ,3,0,0,0,0
11176,MT-CO2 ,1,0,1,0,0
11177,CYP2R1 ,0,0,3,0,0
11178,SMDT1 ,0,0,1,0,0
11179,PRLR ,0,1,6,0,0
11180,SLC46A1 ,0,0,0,1,0
11181,LSM11 ,0,0,0,1,0
11182,SERINC2 ,0,0,4,0,0
11183,LOC100523609 ,0,0,5,4,0
11184,ADGRV1 ,0,0,0,2,0
11185,OR5C1 ,0,0,1,0,0
11186,OXNAD1 ,0,0,0,3,0
11187,SAXO1 ,0,0,2,0,0
11188,DPH1 ,0,0,0,1,0
11189,SCARA3 ,0,0,0,3,0
11190,LOC100523076 ,0,0,1,0,0
11191,NFKBID ,0,0,0,5,0
11192,PSMB7 ,1,1,0,0,0
11193,NBEA ,8,0,0,0,0
11194,EPS8L1 ,0,0,1,0,0
11195,MSC ,0,0,0,1,0
11196,NOP9 ,0,0,0,2,0
11197,PON3 ,3,0,0,0,0
11198,TBC1D30 ,0,0,0,3,0
11199,FCF1 ,0,0,1,0,0
11200,GPR183 ,0,0,1,0,0
11201,FAM71F1 ,0,0,0,1,0
11202,BEST2 ,0,0,1,0,0
11203,GGT5 ,4,0,0,0,0
11204,GUF1 ,0,0,2,0,0
11205,PKDCC ,0,0,0,1,0
11206,MYL4 ,1,0,0,0,0
11207,CCDC152 ,0,0,0,2,0
11208,TCAIM ,0,0,0,4,0
11209,C1QTNF4 ,0,0,0,1,0
11210,NSG2 ,0,0,2,0,0
11211,NOS2 ,0,1,6,0,0
11212,EFCAB2 ,0,0,0,4,0
11213,ACADS ,4,1,1,0,0
11214,CLEC12B ,0,0,0,2,0
11215,OLIG2 ,0,0,0,1,0
11216,SELENON ,0,0,0,2,0
11217,FYB1 ,0,0,0,3,0
11218,ALG10 ,1,0,0,0,0
11219,THOC7 ,5,0,0,0,0
11220,SETD7 ,2,0,0,0,0
11221,LONP2 ,0,0,4,0,0
11222,SRSF7 ,4,0,0,0,0
11223,ARFGEF1 ,1,0,0,0,0
11224,G3BP1 ,6,0,0,0,0
11225,SMIM14 ,0,0,0,8,0
11226,LOC110258725 ,0,0,1,0,0
11227,PTPRF ,0,0,6,0,0
11228,TM4SF18 ,0,0,1,0,0
11229,TBL2 ,4,0,0,0,0
11230,FAM110A ,0,0,1,0,0
11231,FRMD3 ,0,0,0,6,0
11232,PPP6C ,2,0,0,0,0
11233,IFT140 ,0,0,0,3,0
11234,SV2B ,1,0,0,0,0
11235,TSPO2 ,0,0,1,0,0
11236,TMEM262 ,0,0,0,1,0
11237,MIS18A ,0,0,0,1,0
11238,SLC5A6 ,0,0,2,0,0
11239,NT5C2 ,7,0,1,1,0
11240,CCDC66 ,0,0,0,4,0
11241,PLXNA1 ,2,0,0,0,0
11242,COPS4 ,3,1,0,0,0
11243,GNB1L ,0,0,0,3,0
11244,SCML2 ,0,0,2,1,0
11245,GDE1 ,0,0,2,0,0
11246,COG5 ,4,0,0,0,0
11247,C13H3ORF56 ,0,0,0,1,0
11248,LRRC56 ,0,0,0,1,0
11249,OR4K2 ,0,0,1,0,0
11250,RSRC2 ,0,0,0,3,0
11251,GREM1 ,0,0,1,1,0
11252,ST8SIA6 ,0,0,1,0,0
11253,LAT2 ,0,0,0,2,0
11254,EARS2 ,0,0,2,0,0
11255,LOC110259192 ,0,0,1,0,0
11256,HMGB1 ,3,1,0,0,0
11257,MAFG ,0,0,1,0,0
11258,PANK3 ,0,0,0,1,0
11259,ACTB ,1,0,2,0,0
11260,LOC110255371 ,0,0,1,0,0
11261,FKBP14 ,0,0,0,3,0
11262,RIMS1 ,10,0,0,0,0
11263,LOXL4 ,0,0,1,0,0
11264,DNAH1 ,0,0,1,0,0
11265,WDR74 ,0,0,0,2,0
11266,MAP7D3 ,0,0,0,1,0
11267,NECAB1 ,0,0,0,2,0
11268,PCGF2 ,0,0,0,1,0
11269,PARVA ,5,0,0,0,0
11270,CYP39A1 ,0,0,4,0,0
11271,TMEM44 ,0,0,0,3,0
11272,YIPF6 ,0,0,2,0,0
11273,TRIM71 ,0,0,1,0,0
11274,GATA4 ,0,0,0,1,0
11275,ALDH9A1 ,1,1,0,0,0
11276,TEX52 ,0,0,0,1,0
11277,DDRGK1 ,3,0,0,0,0
11278,POGZ ,3,0,0,0,0
11279,NOX5 ,0,0,0,3,0
11280,TBX1 ,0,0,0,1,0
11281,VPS4A ,2,0,0,0,0
11282,AK1 ,1,0,2,0,0
11283,SLC14A1 ,0,0,3,0,0
11284,AGGF1 ,0,0,0,2,0
11285,DCHS1 ,1,0,0,0,0
11286,YIF1A ,0,0,3,0,0
11287,ILDR2 ,0,0,5,4,0
11288,RPL23 ,1,0,0,0,0
11289,YIPF3 ,0,0,1,0,0
11290,ANKRD24 ,0,0,0,5,0
11291,KCTD3 ,0,0,0,1,0
11292,ENDOU ,0,0,3,0,0
11293,UNC5D ,0,0,4,0,0
11294,GATA5 ,0,0,0,1,0
11295,RPS20 ,1,0,1,1,0
11296,ZNF521 ,0,0,0,1,0
11297,BICC1 ,0,0,4,0,0
11298,INTS6 ,0,0,0,6,0
11299,PTAR1 ,4,0,0,0,0
11300,LGALS9 ,8,0,0,0,0
11301,ZNF385A ,6,0,0,0,0
11302,PDRG1 ,0,0,2,0,0
11303,LOC110261286 ,0,0,0,1,0
11304,UROD ,4,0,0,0,0
11305,PTGS1 ,1,0,0,0,0
11306,C1QTNF2 ,0,0,0,1,0
11307,KRT14 ,10,0,0,0,0
11308,WASF1 ,0,0,4,0,0
11309,LCT ,2,0,0,0,0
11310,CYP3A29 ,0,1,0,0,0
11311,GORAB ,0,0,1,0,0
11312,PTEN ,0,0,2,0,0
11313,CEP120 ,0,0,0,2,0
11314,KYAT1 ,6,0,0,0,0
11315,EIF4G2 ,5,0,0,0,0
11316,LOC110261379 ,0,0,1,0,0
11317,LTA ,0,0,1,0,0
11318,LOC100737033 ,0,0,1,0,0
11319,PHLDB3 ,0,0,0,1,0
11320,PRODH2 ,0,0,2,1,0
11321,CASTOR2 ,0,0,2,0,0
11322,PNP ,4,0,0,0,0
11323,HS3ST1 ,0,0,1,0,0
11324,COA4 ,1,0,0,0,0
11325,LOC110256356 ,0,0,1,0,0
11326,GMCL1 ,0,0,0,1,0
11327,PRCC ,2,0,0,0,0
11328,FBXL4 ,0,1,0,1,0
11329,PCYT1A ,4,0,1,0,0
11330,PGAM5 ,0,0,0,3,0
11331,GBA ,0,0,3,0,0
11332,PRRT3 ,0,0,0,1,0
11333,SLC38A5 ,0,0,0,3,0
11334,RAB4B ,5,0,0,0,0
11335,METTL5 ,0,0,0,4,0
11336,LOC100521066 ,0,0,1,0,0
11337,GRPEL1 ,1,0,0,0,0
11338,LOC102167984 ,0,0,0,1,0
11339,LOC100156664 ,0,0,0,1,0
11340,LY6L ,0,0,0,1,0
11341,ICE1 ,0,0,0,1,0
11342,ATP6V0A2 ,0,0,1,0,0
11343,NINJ1 ,0,0,1,0,0
11344,SAMD11 ,3,0,0,1,0
11345,PWP1 ,0,0,0,1,0
11346,FAM71E1 ,0,0,0,1,0
11347,RAB3GAP1 ,1,0,0,0,0
11348,ACE ,5,0,0,0,0
11349,SOCS1 ,0,1,0,0,0
11350,MAP3K11 ,0,0,1,0,0
11351,JCAD ,3,0,0,0,0
11352,F2R ,0,0,1,0,0
11353,FAM72A ,0,0,5,0,0
11354,EPDR1 ,1,0,0,0,0
11355,UVSSA ,0,0,2,0,0
11356,KIAA1958 ,0,0,0,2,0
11357,TTC29 ,0,0,0,3,0
11358,IPO7 ,5,0,0,0,0
11359,IAPP ,0,0,2,0,0
11360,FZD7 ,0,0,1,0,0
11361,LOC100627665 ,0,0,1,0,0
11362,SLC25A14 ,0,0,3,0,0
11363,COMMD5 ,2,0,0,0,0
11364,DNAH12 ,0,0,2,0,0
11365,DNAJB2 ,6,0,0,0,0
11366,THAP1 ,0,0,2,0,0
11367,KIF3B ,0,0,3,0,0
11368,GYG2 ,0,0,0,6,0
11369,PARD6G ,0,0,2,0,0
11370,PLXNB1 ,0,0,1,0,0
11371,MKNK2 ,0,0,1,0,0
11372,PSMD7 ,1,0,0,0,0
11373,JRKL ,0,0,1,0,0
11374,ARMCX4 ,0,0,0,1,0
11375,KCTD2 ,0,0,0,1,0
11376,GBF1 ,1,0,0,0,0
11377,METTL18 ,0,0,0,1,0
11378,DEFB124 ,0,0,1,0,0
11379,STYX ,0,0,0,2,0
11380,VAMP5 ,2,0,0,0,0
11381,BTD ,2,0,0,0,0
11382,PNPO ,4,0,0,0,0
11383,C4H1ORF52 ,0,0,3,0,0
11384,LIN7B ,2,0,0,1,0
11385,PRPS1L1 ,0,0,1,0,0
11386,PTI ,5,0,0,1,0
11387,LEMD1 ,0,0,0,3,0
11388,LOC110259633 ,0,0,1,0,0
11389,LOC100156300 ,0,0,0,1,0
11390,LOC106506226 ,0,0,1,0,0
11391,DUOXA2 ,0,0,2,0,0
11392,HNRNPD ,4,0,0,0,0
11393,ARHGAP4 ,0,0,0,1,0
11394,TMEM139 ,0,0,0,1,0
11395,NR4A1 ,0,0,1,0,0
11396,NDUFS2 ,2,0,0,0,0
11397,CD177 ,1,0,0,0,0
11398,CHRNA9 ,0,0,1,0,0
11399,HAVCR2 ,0,0,0,1,0
11400,PPP1R12A ,5,0,0,0,0
11401,LOC100515209 ,0,0,0,2,0
11402,ALG5 ,0,0,2,0,0
11403,PTMA ,2,0,0,0,0
11404,RRM2B ,0,0,3,1,0
11405,ACTA1 ,1,0,3,0,0
11406,BCAN ,2,0,0,0,0
11407,DNALI1 ,0,0,0,1,0
11408,EVL ,6,0,0,0,0
11409,SRF ,0,0,0,1,0
11410,BTBD7 ,0,0,0,6,0
11411,BRI3BP ,1,0,0,0,0
11412,HOXB3 ,0,0,1,0,0
11413,CPLX2 ,0,0,3,0,0
11414,GNPTG ,0,0,0,1,0
11415,FOXR2 ,0,0,0,1,0
11416,PRPF3 ,2,0,0,0,0
11417,KANSL1L ,0,0,0,1,0
11418,HACD4 ,0,0,1,0,0
11419,LOC110259610 ,0,0,1,0,0
11420,SLC17A6 ,0,0,0,1,0
11421,SLC6A3 ,0,0,1,0,0
11422,SOCS7 ,0,0,0,3,0
11423,COPS5 ,3,0,0,0,0
11424,PGK2 ,0,1,0,0,0
11425,LOC100154047 ,0,0,0,1,0
11426,ARL15 ,6,0,0,0,0
11427,GALNT9 ,0,0,3,0,0
11428,OGA ,7,0,0,0,0
11429,HMGCS2 ,0,1,0,0,0
11430,THOC5 ,0,1,4,0,0
11431,PHF2 ,0,0,0,2,0
11432,GGH ,3,0,0,1,0
11433,TYW3 ,0,1,2,0,0
11434,GATA3 ,0,0,0,1,0
11435,SH3GL1 ,2,0,0,0,0
11436,LOC110257970 ,0,0,0,1,0
11437,RAD54L2 ,0,0,1,0,0
11438,ABI2 ,5,0,0,0,0
11439,ACTR8 ,0,0,2,0,0
11440,POLN ,0,0,0,1,0
11441,LOC100512976 ,0,0,0,1,0
11442,CYP4A90 ,0,0,1,0,0
11443,CACNA2D1 ,5,0,0,0,0
11444,ZNF366 ,0,0,0,1,0
11445,SENP6 ,0,0,2,0,0
11446,LOC102164346 ,0,0,0,2,0
11447,HAPLN2 ,1,0,0,0,0
11448,ST3GAL2 ,0,0,1,0,0
11449,ASTN1 ,0,0,0,4,0
11450,PGPEP1L ,0,0,2,0,0
11451,LOC110258060 ,0,0,0,1,0
11452,TBC1D31 ,0,0,0,9,0
11453,KDM1A ,3,0,0,0,0
11454,KIF20A ,0,0,4,0,0
11455,LIN37 ,0,0,0,2,0
11456,GPR162 ,0,0,0,2,0
11457,ZMYND19 ,0,0,0,1,0
11458,HSPD1 ,1,0,0,0,0
11459,TINF2 ,0,0,0,5,0
11460,VWA5A ,0,0,0,8,0
11461,IL4R ,0,1,2,0,0
11462,CNGB3 ,0,0,0,1,0
11463,FAM240B ,0,0,0,1,0
11464,SHC3 ,0,0,0,5,0
11465,MYO5A ,5,0,0,0,0
11466,SEC61A1 ,2,0,0,0,0
11467,LOC110259714 ,0,0,1,0,0
11468,HBA ,1,0,0,0,0
11469,GEN1 ,0,0,0,2,0
11470,KCNC2 ,0,0,0,4,0
11471,TNP3 ,1,0,0,0,0
11472,LOC106509349 ,0,0,1,0,0
11473,KAT2B ,0,0,1,0,0
11474,PHC2 ,2,0,0,0,0
11475,LOC100513346 ,4,0,0,0,0
11476,EMG1 ,0,0,1,0,0
11477,HEATR1 ,0,0,2,0,0
11478,AHI1 ,0,0,0,4,0
11479,VAMP4 ,0,0,0,3,0
11480,DCDC1 ,0,0,0,4,0
11481,TXN ,1,0,1,3,0
11482,C10ORF62 ,0,0,0,1,0
11483,CLPTM1 ,4,0,0,0,0
11484,IREB2 ,0,1,1,0,0
11485,LOC100736663 ,0,0,1,0,0
11486,PIGS ,2,0,0,0,0
11487,TMEM213 ,0,0,0,1,0
11488,LOC102159844 ,0,0,0,1,0
11489,NOX4 ,0,0,0,6,0
11490,RPL22L1 ,1,0,0,0,0
11491,FUOM ,2,0,0,0,0
11492,OSBPL7 ,0,0,1,1,0
11493,ARID1B ,5,0,0,0,0
11494,ZSCAN29 ,0,0,0,3,0
11495,CADM3 ,4,0,0,0,0
11496,KMT2C ,0,0,0,4,0
11497,CDK8 ,0,0,4,0,0
11498,KRT71 ,3,0,0,0,0
11499,PSMC1 ,1,0,0,0,0
11500,WDR89 ,0,0,0,3,0
11501,ARHGAP35 ,0,1,0,0,0
11502,ATXN10 ,7,0,0,0,0
11503,FCN1 ,1,0,2,3,0
11504,CXCL13 ,0,0,1,0,0
11505,CMSS1 ,0,0,0,3,0
11506,P2RY12 ,0,0,0,2,0
11507,PRRC2B ,5,0,0,0,0
11508,ADAT3 ,0,0,0,1,0
11509,SHTN1 ,5,0,0,0,0
11510,FAM155A ,0,0,1,0,0
11511,LOC100523890 ,0,0,1,0,0
11512,LSM3 ,2,0,0,0,0
11513,FOXJ1 ,0,0,0,1,0
11514,PLA2G2A ,0,0,1,0,0
11515,OLFM1 ,0,0,0,3,0
11516,RPP25 ,0,0,0,1,0
11517,SEL1L ,4,0,0,0,0
11518,LOC100514252 ,0,0,1,0,0
11519,NME7 ,0,0,5,0,0
11520,RBMX2 ,0,0,0,2,0
11521,TMPPE ,0,0,0,1,0
11522,NEIL2 ,0,0,0,3,0
11523,PAG1 ,0,0,0,2,0
11524,ANGPT2 ,0,1,0,2,0
11525,STX3 ,9,0,0,0,0
11526,VAT1 ,2,0,0,0,0
11527,RGS10 ,0,0,0,2,0
11528,CNTN4 ,2,0,0,0,0
11529,CCT6B ,0,0,3,0,0
11530,SMG8 ,0,0,1,0,0
11531,CCDC201 ,0,0,0,1,0
11532,CRMP1 ,4,0,0,0,0
11533,PRC1 ,0,0,0,6,0
11534,ZG16B ,0,0,0,1,0
11535,NLK ,0,0,3,0,0
11536,TEKT4 ,0,0,2,0,0
11537,NKL ,1,0,0,0,0
11538,GRB2 ,3,0,0,0,0
11539,GBX2 ,0,0,0,1,0
11540,MFSD3 ,0,0,0,1,0
11541,LDLR ,0,1,0,7,0
11542,NDC80 ,0,0,5,0,0
11543,NPPA ,1,0,2,0,0
11544,PSMB2 ,2,0,1,0,0
11545,TMEM41A ,0,0,0,2,0
11546,LOC110259737 ,0,0,1,0,0
11547,GPNMB ,3,0,0,1,0
11548,PPP2R1B ,0,1,0,5,0
11549,SLC22A12 ,0,0,0,1,0
11550,CFAP20DC ,0,0,0,10,0
11551,IRAK3 ,0,0,0,3,0
11552,DCLRE1A ,0,0,1,0,0
11553,PRRG4 ,0,0,0,1,0
11554,NEO1 ,2,0,0,0,0
11555,FOXS1 ,0,0,0,1,0
11556,MAGED1 ,0,1,0,1,0
11557,UBE2L3 ,3,0,0,0,0
11558,LOC110258301 ,0,0,1,0,0
11559,C2H11ORF68 ,1,0,0,0,0
11560,GPR137 ,0,0,0,6,0
11561,NFILZ ,0,0,0,1,0
11562,ARFGEF2 ,3,0,0,0,0
11563,CCK ,1,0,1,0,0
11564,EVPL ,1,0,0,1,0
11565,TRDN ,3,0,0,0,0
11566,FNDC3A ,5,0,0,0,0
11567,GLCCI1 ,0,0,0,3,0
11568,SNAPC4 ,0,0,0,1,0
11569,ELMOD3 ,0,0,0,1,0
11570,ZNF772 ,0,0,0,1,0
11571,LOC110258851 ,0,0,0,1,0
11572,EPHA5 ,0,0,0,5,0
11573,LRRC66 ,0,0,0,1,0
11574,NFATC1 ,0,1,0,9,0
11575,C2H11ORF49 ,0,0,3,0,0
11576,RALGAPB ,3,0,0,0,0
11577,SAR1A ,1,1,0,0,0
11578,CTNNB1 ,4,0,0,0,0
11579,MAST1 ,0,0,1,0,0
11580,LOC110258908 ,0,0,0,1,0
11581,TAX1BP3 ,2,0,0,1,0
11582,BMPR2 ,0,1,4,0,0
11583,CUL1 ,3,0,0,0,0
11584,PCTP ,3,0,0,0,0
11585,GMEB2 ,0,0,0,1,0
11586,LOC100623656 ,5,0,0,0,0
11587,DLG1 ,10,0,0,0,0
11588,ANXA6 ,5,0,0,0,0
11589,PRLHR ,0,1,0,0,0
11590,SULT1C2 ,0,0,1,0,0
11591,SCG5 ,1,0,3,0,0
11592,SRSF5 ,1,0,0,0,0
11593,CYP26B1 ,0,0,2,0,0
11594,DUSP21 ,0,0,0,1,0
11595,JAML ,0,0,0,3,0
11596,CABIN1 ,0,0,0,4,0
11597,IL12A ,0,1,1,0,0
11598,RAPGEF5 ,0,0,0,6,0
11599,PRRT1B ,0,0,1,0,0
11600,CDPF1 ,0,0,1,0,0
11601,ZFAND2B ,0,0,0,3,0
11602,CXHXORF66 ,0,0,0,1,0
11603,MSI1 ,3,0,0,0,0
11604,AMDHD1 ,3,0,0,0,0
11605,KDM8 ,0,0,0,3,0
11606,NRBP1 ,3,0,0,0,0
11607,SFSWAP ,0,0,0,3,0
11608,NCK1 ,0,0,0,5,0
11609,TBCB ,1,0,0,0,0
11610,CAPN6 ,1,0,0,0,0
11611,LRRC15 ,0,0,0,1,0
11612,PLAAT1 ,0,0,0,1,0
11613,RENBP ,6,0,0,0,0
11614,MCL1 ,3,0,0,0,0
11615,TMEM260 ,0,0,0,5,0
11616,NAP1L2 ,0,0,1,0,0
11617,PIGA ,0,0,0,3,0
11618,SLC16A12 ,0,0,0,2,0
11619,KRT80 ,0,0,0,2,0
11620,PPP1R13L ,0,0,0,3,0
11621,EXOSC4 ,0,0,0,1,0
11622,MT-ND2 ,1,0,0,0,0
11623,LOC100739656 ,0,0,1,0,0
11624,LOC100738816 ,0,0,1,0,0
11625,CSMD1 ,0,0,0,3,0
11626,CFAP161 ,0,0,0,1,0
11627,CENPA ,0,0,2,0,0
11628,OR2G2 ,0,0,1,0,0
11629,PRR13 ,0,0,0,1,0
11630,LHX4 ,0,0,0,1,0
11631,CCDC93 ,7,0,1,0,0
11632,PHETA1 ,0,0,0,1,0
11633,CTDNEP1 ,0,0,0,1,0
11634,LOC106504900 ,0,0,1,0,0
11635,LOC100524576 ,0,0,1,0,0
11636,DIP2C ,6,0,0,0,0
11637,AARD ,0,0,0,1,0
11638,MS4A7 ,0,0,1,0,0
11639,KDELR3 ,0,0,2,0,0
11640,CIAO2B ,0,0,1,0,0
11641,SLC41A1 ,0,0,2,0,0
11642,EXOC3L1 ,0,0,1,0,0
11643,IFIH1 ,3,0,0,0,0
11644,GDPD5 ,0,0,4,0,0
11645,GTF2E2 ,0,0,1,0,0
11646,FKBP1A ,4,0,0,0,0
11647,HACL1 ,8,0,0,2,0
11648,PPP1R12B ,3,0,0,0,0
11649,CCL17 ,0,1,2,0,0
11650,SP5 ,0,0,0,1,0
11651,DSTYK ,0,0,0,4,0
11652,RABEPK ,2,0,0,0,0
11653,KIAA0513 ,3,0,0,0,0
11654,LOC100625789 ,0,0,0,1,0
11655,MPP1 ,3,0,0,0,0
11656,HORMAD2 ,0,0,0,1,0
11657,ABHD13 ,0,0,0,2,0
11658,KXD1 ,4,0,0,0,0
11659,SPRYD3 ,0,0,0,3,0
11660,CHRNB2 ,2,0,0,0,0
11661,PCP2 ,3,0,0,0,0
11662,MTFMT ,0,0,1,0,0
11663,UBAC1 ,0,0,0,4,0
11664,DHX58 ,0,0,2,1,0
11665,CDK2AP1 ,0,0,1,0,0
11666,ERBB2 ,0,0,0,6,0
11667,LSG1 ,0,0,0,1,0
11668,LOC110261723 ,0,0,1,0,0
11669,VPS8 ,0,0,4,2,0
11670,FAM168B ,0,0,1,0,0
11671,TMPRSS11A ,0,0,1,0,0
11672,VRTN ,0,1,1,0,0
11673,DSN1 ,0,0,0,3,0
11674,UNCX ,0,0,0,1,0
11675,CD274 ,0,0,0,2,0
11676,CEACAM1 ,3,0,0,0,0
11677,LOC110256301 ,0,0,1,0,0
11678,RHPN1 ,0,0,1,0,0
11679,MOK ,0,0,3,0,0
11680,MGAT4B ,0,0,0,3,0
11681,FBN3 ,3,0,0,0,0
11682,LOC100155381 ,0,0,1,0,0
11683,VPREB1 ,0,0,0,1,0
11684,NCL ,2,0,0,0,0
11685,HBE1 ,1,0,1,0,0
11686,PRKD1 ,0,0,2,0,0
11687,TMSB4 ,0,0,1,0,0
